S1=Date
S2=SHH Code
S3=SHZ Code
S4=Inter-Bank Code
S5=Calculation Price
S6=Yield To Maturity(%)
S7=Modified Duration
S8=Convexity
S9=Clean Price
S10=Accrued Interest
S11=Reserve
==========
20180601|019806    |100806    |080006    |107.9571  |3.9414    |13.3302   |115.3635  |107.6489  |0.3082    |          |
20180601|019810    |100810    |080010    |102.0250  |2.8470    |0.0594    |0.0164    |100.0798  |1.9452    |          |
20180601|019813    |100813    |080013    |112.6810  |3.6169    |8.0037    |38.9177   |111.1787  |1.5023    |          |
20180601|019818    |100818    |080018    |100.9175  |3.0095    |0.3050    |0.1216    |100.1916  |0.7259    |          |
20180601|019820    |100820    |080020    |100.8573  |3.8784    |13.9257   |124.6212  |100.4288  |0.4285    |          |
20180601|019823    |100823    |080023    |100.5857  |3.5117    |4.9408    |14.1105   |100.5262  |0.0595    |          |
20180601|019825    |100825    |080025    |101.2832  |2.9957    |0.5247    |0.2686    |99.9405   |1.3427    |          |
20180601|019902    |100902    |090002    |104.4766  |3.4771    |8.6750    |44.7817   |103.3873  |1.0893    |          |
20180601|019903    |100903    |090003    |100.6235  |3.1161    |0.7587    |0.4764    |99.9383   |0.6852    |          |
20180601|019905    |100905    |090005    |102.1622  |3.9083    |14.0145   |127.3479  |101.5675  |0.5947    |          |
20180601|019907    |100907    |090007    |100.0716  |3.1670    |0.9097    |0.6394    |99.8565   |0.2151    |          |
20180601|019911    |100911    |090011    |102.1896  |3.6060    |5.2729    |16.3361   |100.4406  |1.7490    |          |
20180601|019912    |100912    |090012    |101.3214  |3.1629    |1.0080    |0.7650    |99.9161   |1.4053    |          |
20180601|019916    |100916    |090016    |101.5333  |3.2049    |1.0995    |0.8849    |100.2938  |1.2395    |          |
20180601|019920    |100920    |090020    |103.6591  |3.7113    |8.9371    |47.9053   |102.6180  |1.0411    |          |
20180601|019923    |100923    |090023    |101.0090  |3.2048    |1.2505    |1.0996    |100.2833  |0.7257    |          |
20180601|019925    |100925    |090025    |104.0733  |3.9336    |14.1195   |130.3518  |103.5236  |0.5497    |          |
20180601|019927    |100927    |090027    |100.9757  |3.1715    |1.3813    |1.3045    |100.6934  |0.2823    |          |
20180601|019930    |100930    |090030    |104.6894  |4.0663    |19.7472   |297.2255  |104.6541  |0.0353    |          |
20180601|020214    |108213    |179958    |99.9363   |2.3546    |0.0268    |0.0134    |98.0865   |1.8498    |          |
20180601|020220    |108219    |189903    |99.6372   |2.9918    |0.1197    |0.0653    |98.3270   |1.3102    |          |
20180601|020224    |108223    |189907    |99.4966   |2.8301    |0.1758    |0.1010    |98.4423   |1.0543    |          |
20180601|020228    |108229    |189911    |99.9315   |2.5344    |0.0267    |0.0134    |99.2485   |0.6830    |          |
20180601|020229    |108228    |189912    |99.2307   |2.8301    |0.2691    |0.1671    |98.5269   |0.7038    |          |
20180601|020230    |108230    |189913    |99.8697   |2.8385    |0.0453    |0.0230    |99.2491   |0.6206    |          |
20180601|020231    |108231    |189914    |99.8248   |2.7028    |0.0640    |0.0332    |99.2868   |0.5380    |          |
20180601|020232    |108232    |189915    |99.7615   |2.8513    |0.0826    |0.0436    |99.2769   |0.4846    |          |
20180601|020233    |108234    |189916    |99.6518   |2.8693    |0.1198    |0.0654    |99.3182   |0.3336    |          |
20180601|020234    |108233    |189917    |98.8797   |3.0700    |0.3615    |0.2407    |98.5063   |0.3734    |          |
20180601|020235    |108235    |189918    |99.5816   |2.9866    |0.1383    |0.0767    |99.2959   |0.2857    |          |
20180601|020236    |108236    |189919    |99.5142   |2.9571    |0.1623    |0.0920    |99.2870   |0.2272    |          |
20180601|020237    |108237    |189920    |99.4904   |2.8658    |0.1758    |0.1009    |99.3044   |0.1860    |          |
20180601|020238    |108239    |189921    |99.4299   |2.9000    |0.1944    |0.1133    |99.2917   |0.1382    |          |
20180601|020239    |108238    |189922    |98.6613   |3.0450    |0.4360    |0.3066    |98.5118   |0.1495    |          |
20180601|020240    |108240    |189923    |99.3753   |2.9003    |0.2130    |0.1262    |99.2858   |0.0895    |          |
20180601|020241    |108241    |189924    |99.3024   |2.9804    |0.2315    |0.1392    |99.2643   |0.0381    |          |
20180601|110030    |          |          |105.7300  |          |          |          |105.0766  |0.6534    |          |
20180601|110031    |          |          |102.2000  |          |          |          |101.2274  |0.9726    |          |
20180601|110032    |          |          |118.5900  |          |          |          |118.1818  |0.4082    |          |
20180601|110033    |          |          |108.1000  |          |          |          |107.7351  |0.3649    |          |
20180601|110034    |          |          |110.0000  |          |          |          |109.7732  |0.2268    |          |
20180601|110038    |          |          |126.4200  |          |          |          |126.3099  |0.1101    |          |
20180601|110039    |          |          |136.3700  |          |          |          |136.2081  |0.1619    |          |
20180601|110040    |          |          |102.0100  |          |          |          |101.8538  |0.1562    |          |
20180601|110041    |          |          |99.5300   |          |          |          |99.3525   |0.1775    |          |
20180601|110042    |          |          |107.7200  |          |          |          |107.6329  |0.0871    |          |
20180601|110043    |          |          |97.6200   |          |          |          |97.5189   |0.1011    |          |
20180601|113008    |          |          |100.6000  |          |          |          |100.1068  |0.4932    |          |
20180601|113009    |          |          |104.5000  |          |          |          |104.1411  |0.3589    |          |
20180601|113010    |          |          |100.0900  |          |          |          |99.8818   |0.2082    |          |
20180601|113011    |          |          |106.1100  |          |          |          |106.0045  |0.1055    |          |
20180601|113012    |          |          |99.7600   |          |          |          |99.6641   |0.0959    |          |
20180601|113013    |          |          |105.6000  |          |          |          |105.4192  |0.1808    |          |
20180601|113014    |          |          |96.0000   |          |          |          |95.8208   |0.1792    |          |
20180601|113015    |          |          |111.7900  |          |          |          |111.6158  |0.1742    |          |
20180601|113016    |          |          |95.0800   |          |          |          |94.9090   |0.1710    |          |
20180601|113017    |          |          |93.9800   |          |          |          |93.8510   |0.1290    |          |
20180601|113018    |          |          |98.6800   |          |          |          |98.5699   |0.1101    |          |
20180601|113019    |          |          |106.3000  |          |          |          |106.2236  |0.0764    |          |
20180601|113502    |          |          |91.3300   |          |          |          |91.1064   |0.2236    |          |
20180601|113503    |          |          |102.7400  |          |          |          |102.5548  |0.1852    |          |
20180601|113504    |          |          |108.7000  |          |          |          |108.6244  |0.0756    |          |
20180601|113505    |          |          |102.8000  |          |          |          |102.7277  |0.0723    |          |
20180601|113506    |          |          |101.1600  |          |          |          |101.1214  |0.0386    |          |
20180601|113507    |          |          |102.9300  |          |          |          |102.8796  |0.0504    |          |
20180601|113508    |          |          |99.8600   |          |          |          |99.8296   |0.0304    |          |
20180601|120201    |          |7103      |103.2971  |4.7579    |3.6942    |9.1033    |99.9716   |3.3255    |          |
20180601|120303    |          |038006    |101.9173  |5.0630    |10.0792   |68.8076   |97.8562   |4.0611    |          |
20180601|120306    |          |038014    |102.9159  |3.9646    |0.5007    |0.3662    |100.4953  |2.4206    |          |
20180601|120486    |          |048009    |105.2995  |4.4286    |1.2038    |1.3237    |101.4179  |3.8816    |          |
20180601|120490    |          |048006    |105.4059  |4.3937    |1.1911    |1.3027    |101.4475  |3.9584    |          |
20180601|120506    |          |058004    |101.7543  |4.5612    |1.7786    |2.4539    |101.2625  |0.4918    |          |
20180601|120508    |          |058022    |104.6741  |4.5474    |1.9349    |2.8931    |100.5815  |4.0926    |          |
20180601|120512    |          |058021    |105.2134  |4.7584    |1.9177    |2.8550    |100.8139  |4.3995    |          |
20180601|120527    |          |058036    |101.3231  |4.9845    |2.3210    |3.8921    |99.2886   |2.0345    |          |
20180601|120529    |          |058026    |103.5576  |4.8443    |2.0557    |3.1899    |100.0806  |3.4770    |          |
20180601|120601    |          |068005    |96.5341   |4.9402    |6.3272    |25.0127   |95.3144   |1.2197    |          |
20180601|120602    |          |068012    |95.2441   |5.0461    |6.4244    |25.6743   |94.4883   |0.7558    |          |
20180601|120603    |          |068016    |97.4856   |5.1421    |2.6284    |4.7861    |96.9924   |0.4932    |          |
20180601|120605    |          |068022    |95.1899   |4.9328    |6.5560    |26.5829   |94.9398   |0.2501    |          |
